num,date_time,전력사용량(kWh),기온(°C),풍속(m/s),습도(%),강수량(mm),일조(hr),비전기냉방설비운영,태양광보유
1,2020-08-07 18,8576.28,25.8,3.3,72,0,0,0,0
1,2020-08-07 19,8603.496,25.5,1.6,76,0,0,0,0
1,2020-08-07 20,8602.2,25.4,1.1,79,0,0,0,0
1,2020-08-07 21,8591.832,25.2,2.2,80,0,0,0,0
1,2020-08-07 22,8595.72,24.8,3.1,81,0,0,0,0
1,2020-08-07 23,8552.304,24.4,1.8,82,0,0,0,0
1,2020-08-08 00,8562.024,23.9,2.2,84,0,0,0,0
1,2020-08-08 01,8552.952,23.5,1.9,86,0,0,0,0
1,2020-08-08 02,8539.992,23.3,2.3,88,0,0,0,0
1,2020-08-08 03,8532.216,23.1,2.5,90,0,0,0,0
1,2020-08-08 04,8512.776,22.9,1.4,90,0,0,0,0
1,2020-08-08 05,8475.192,22.7,1.9,92,0,0,0,0
1,2020-08-08 06,8459.64,22.8,2.5,92,0,0,0,0
1,2020-08-08 07,8481.024,23.1,1.6,91,0,0.5,0,0
1,2020-08-08 08,8486.856,24.6,2.5,85,0,0.8,0,0
1,2020-08-08 09,8489.448,25,2.8,82,0,0.4,0,0
1,2020-08-08 10,8514.072,25.2,2.1,79,0,0,0,0
1,2020-08-08 11,8516.664,25.4,2.5,77,0,0,0,0
1,2020-08-08 12,8522.496,24.8,1.4,85,1.7,0,0,0
1,2020-08-08 13,8527.68,24.5,2.2,91,0.8,0,0,0
1,2020-08-08 14,8535.456,24.7,2.5,90,0,0,0,0
1,2020-08-08 15,8583.408,25,1.9,89,0,0,0,0
1,2020-08-08 16,8611.92,25.1,2.8,86,0,0,0,0
1,2020-08-08 17,8620.344,26,2.8,82,0,0.1,0,0
1,2020-08-08 18,8607.384,25.4,2.4,85,0,0,0,0
1,2020-08-08 19,8587.296,24.9,2.5,88,0,0,0,0
1,2020-08-08 20,8564.616,24.3,2.8,92,0.5,0,0,0
1,2020-08-08 21,8572.392,24,2.4,95,4.6,0,0,0
1,2020-08-08 22,8606.736,23.8,2.2,97,4.8,0,0,0
1,2020-08-08 23,8583.408,23.7,1.4,97,4.7,0,0,0
1,2020-08-09 00,8603.496,23.7,1.3,98,2,0,0,0
1,2020-08-09 01,8611.92,23.9,1.2,97,0,0,0,0
1,2020-08-09 02,8598.96,24.2,0.9,98,0,0,0,0
1,2020-08-09 03,8586.648,24.4,1,98,1.3,0,0,0
1,2020-08-09 04,8589.24,24.4,0.7,98,0.2,0,0,0
1,2020-08-09 05,8550.36,24.6,2.7,98,0.4,0,0,0
1,2020-08-09 06,8528.976,24.5,0.4,98,1.2,0,0,0
1,2020-08-09 07,8556.192,24.6,0.9,98,0.7,0,0,0
1,2020-08-09 08,8521.848,24.7,3.2,99,1.8,0,0,0
1,2020-08-09 09,8516.664,24.6,2.1,98,6.4,0,0,0
1,2020-08-09 10,8554.248,24.9,2.6,99,1.3,0,0,0
1,2020-08-09 11,8549.064,25,5.2,98,2,0,0,0
1,2020-08-09 12,8541.936,25,3.7,98,7.2,0,0,0
1,2020-08-09 13,8557.488,24.9,6,98,8,0,0,0
1,2020-08-09 14,8559.432,24.6,4.4,97,7.8,0,0,0
1,2020-08-09 15,8581.464,24.7,4.6,97,8.9,0,0,0
1,2020-08-09 16,8586,25.2,4.3,94,0.1,0,0,0
1,2020-08-09 17,8559.432,24.8,4.9,95,1.8,0,0,0
1,2020-08-09 18,8576.28,24.8,2.6,95,0.1,0,0,0
1,2020-08-09 19,8596.368,24.8,2.7,96,1.1,0,0,0
1,2020-08-09 20,8582.76,25.2,2.4,93,0,0,0,0
1,2020-08-09 21,8596.368,25.4,1.8,89,0,0,0,0
1,2020-08-09 22,8626.824,25.4,1.6,90,0,0,0,0
1,2020-08-09 23,8620.992,25.7,1.8,90,0,0,0,0
1,2020-08-10 00,8614.512,25.7,1.9,90,0,0,0,0
1,2020-08-10 01,8613.216,25.8,2.3,90,0,0,0,0
1,2020-08-10 02,8593.128,26.1,3.2,88,0,0,0,0
1,2020-08-10 03,8571.744,26.1,3.3,88,0,0,0,0
1,2020-08-10 04,8566.56,25.3,3,93,0.9,0,0,0
1,2020-08-10 05,8542.584,25.2,1.6,93,0.1,0,0,0
1,2020-08-10 06,8543.232,25.4,2.3,93,0,0,0,0
1,2020-08-10 07,8585.352,25.4,2.1,94,0.1,0,0,0
1,2020-08-10 08,8605.44,25.4,1.9,96,0.7,0,0,0
1,2020-08-10 09,8681.256,25.6,0.7,97,1.5,0,0,0
1,2020-08-10 10,8699.4,26.2,0.7,97,0.1,0,0,0
1,2020-08-10 11,8734.392,27.7,2.8,92,0,0.1,0,0
1,2020-08-10 12,8733.744,29,3.6,81,0,0.1,0,0
1,2020-08-10 13,8758.368,29.3,1.9,79,0,0,0,0
1,2020-08-10 14,8789.472,29.3,2.2,82,0,0,0,0
1,2020-08-10 15,8766.792,28.6,1.7,88,0,0,0,0
1,2020-08-10 16,8781.696,27.6,1.9,89,0.8,0,0,0
1,2020-08-10 17,8739.576,26.7,1.3,94,28.6,0,0,0
1,2020-08-10 18,8693.568,26.7,1.8,95,0.2,0,0,0
1,2020-08-10 19,8693.568,26.4,2.1,95,0.2,0,0,0
1,2020-08-10 20,8668.296,26.3,1.4,95,0,0,0,0
1,2020-08-10 21,8661.168,26.2,0.5,95,0,0,0,0
1,2020-08-10 22,8675.424,26.1,1.7,95,0,0,0,0
1,2020-08-10 23,8629.416,25.8,1.7,96,1.6,0,0,0
1,2020-08-11 00,8617.752,24.7,3.6,96,9.8,0,0,0
1,2020-08-11 01,8612.568,24.5,1,97,6.2,0,0,0
1,2020-08-11 02,8585.352,24.6,1.1,98,4.3,0,0,0
1,2020-08-11 03,8596.368,24.4,3.5,98,7.8,0,0,0
1,2020-08-11 04,8571.096,24.3,3.3,99,2.6,0,0,0
1,2020-08-11 05,8458.344,23,4.3,97,18.2,0,0,0
1,2020-08-11 06,8446.68,22.6,1.9,98,19.4,0,0,0
1,2020-08-11 07,8493.984,22.5,1.9,99,21.8,0,0,0
1,2020-08-11 08,8510.184,22.7,1.6,99,14.4,0,0,0
1,2020-08-11 09,8582.112,22.9,0.8,100,2,0,0,0
1,2020-08-11 10,8628.768,23.7,0.6,99,0.3,0,0,0
1,2020-08-11 11,8646.912,24.1,3,98,0,0,0,0
1,2020-08-11 12,8641.728,24.5,3.6,96,0,0,0,0
1,2020-08-11 13,8653.392,25.9,3.1,90,0,0,0,0
1,2020-08-11 14,8666.352,27,3.6,80,0,0.5,0,0
1,2020-08-11 15,8675.424,26.4,3.1,83,0,0,0,0
1,2020-08-11 16,8676.072,26.3,3.4,83,0,0,0,0
1,2020-08-11 17,8654.688,26.2,2.8,84,0,0,0,0
1,2020-08-11 18,8622.936,26.1,1.5,86,0,0,0,0
1,2020-08-11 19,8634.6,25.9,1.7,86,0,0,0,0
1,2020-08-11 20,8605.44,25.7,2.8,88,0,0,0,0
1,2020-08-11 21,8608.68,25.4,1.2,88,0,0,0,0
1,2020-08-11 22,8634.6,25.4,0.8,88,0,0,0,0
1,2020-08-11 23,8611.272,24.9,1.2,90,0,0,0,0
1,2020-08-12 00,8583.408,24.6,1.8,91,0,0,0,0
1,2020-08-12 01,8596.368,24.3,1.5,92,0,0,0,0
1,2020-08-12 02,8560.728,24.1,1.3,93,0,0,0,0
1,2020-08-12 03,8552.952,23.8,1.3,94,0,0,0,0
1,2020-08-12 04,8554.248,23.6,2.1,95,0,0,0,0
1,2020-08-12 05,8530.272,23.6,1.4,96,0,0,0,0
1,2020-08-12 06,8531.568,23.7,1.8,96,0,0,0,0
1,2020-08-12 07,8565.264,24,1.6,96,0,0.1,0,0
1,2020-08-12 08,8597.016,24.8,1.8,93,0,0.4,0,0
1,2020-08-12 09,8700.048,25.7,1.6,89,0,0.1,0,0
1,2020-08-12 10,8704.584,26.7,2,87,0,0.1,0,0
1,2020-08-12 11,8710.416,27.6,2.1,83,0,0,0,0
1,2020-08-12 12,8759.016,28.2,1.7,82,0,0,0,0
1,2020-08-12 13,8774.568,29.6,0.9,76,0,0.2,0,0
1,2020-08-12 14,8799.84,31.2,2.3,71,0,0.8,0,0
1,2020-08-12 15,8816.04,30.9,2.6,69,0,0.3,0,0
1,2020-08-12 16,8827.704,30.5,2.4,71,0,0,0,0
1,2020-08-12 17,8796.6,30.5,2.3,71,0,0.1,0,0
1,2020-08-12 18,8760.96,30.1,2.2,72,0,0,0,0
1,2020-08-12 19,8767.44,29.3,2.7,82,0,0,0,0
1,2020-08-12 20,8754.48,28.8,2.1,82,0,0,0,0
1,2020-08-12 21,8764.848,28.3,3,83,0,0,0,0
1,2020-08-12 22,8729.856,28,2,85,0,0,0,0
1,2020-08-12 23,8697.456,27.6,2.2,85,0,0,0,0
1,2020-08-13 00,8678.016,27.2,2.3,86,0,0,0,0
1,2020-08-13 01,8670.888,26.9,2.3,86,0,0,0,0
1,2020-08-13 02,8661.816,26.7,1.1,87,0,0,0,0
1,2020-08-13 03,8635.248,26.6,1.4,88,0,0,0,0
1,2020-08-13 04,8628.12,26.5,1.4,88,0,0,0,0
1,2020-08-13 05,8607.384,26.4,1.7,88,0,0,0,0
1,2020-08-13 06,8574.984,26.3,0.9,88,0,0,0,0
1,2020-08-13 07,8641.08,26.5,1.2,87,0,0,0,0
1,2020-08-13 08,8635.896,27,2,85,0,0,0,0
1,2020-08-13 09,8663.112,27.4,2.8,83,0,0,0,0
1,2020-08-13 10,8701.992,28.2,2,81,0,0.1,0,0
1,2020-08-13 11,8749.944,28.6,2.3,78,0,0.1,0,0
1,2020-08-13 12,8752.536,28.7,3.5,78,0,0,0,0
1,2020-08-13 13,8768.088,29.1,3.7,78,0,0,0,0
1,2020-08-13 14,8790.768,29.6,3,77,0,0,0,0
1,2020-08-13 15,8800.488,29.5,3,77,0,0,0,0
1,2020-08-13 16,8781.696,30.3,3.4,75,0,0,0,0
1,2020-08-13 17,8780.4,30.1,2.4,74,0,0,0,0
1,2020-08-13 18,8768.736,29.7,3.5,77,0,0,0,0
1,2020-08-13 19,8750.592,28.9,3.3,81,0,0,0,0
1,2020-08-13 20,8753.832,28.6,3.5,81,0,0,0,0
1,2020-08-13 21,8710.416,28.2,3.6,82,0,0,0,0
1,2020-08-13 22,8741.52,27.9,2.3,84,0,0,0,0
1,2020-08-13 23,8707.824,27.6,4.2,85,0,0,0,0
1,2020-08-14 00,8692.92,27.4,3.6,86,0,0,0,0
1,2020-08-14 01,8684.496,27.1,3.7,86,0,0,0,0
1,2020-08-14 02,8684.496,27,3.8,86,0,0,0,0
1,2020-08-14 03,8647.56,27,3.3,86,0,0,0,0
1,2020-08-14 04,8635.896,26.8,3.7,86,0,0,0,0
1,2020-08-14 05,8644.968,26.7,2.9,86,0,0,0,0
1,2020-08-14 06,8632.008,26.7,3.1,85,0,0,0,0
1,2020-08-14 07,8643.672,26.7,5,86,0,0,0,0
1,2020-08-14 08,8669.592,26.8,4.2,87,0.2,0,0,0
1,2020-08-14 09,8711.064,26.7,3.8,88,0.2,0,0,0
1,2020-08-14 10,8780.4,27,3.4,89,0,0,0,0
1,2020-08-14 11,8784.288,27.5,3.3,88,0,0,0,0
1,2020-08-14 12,8764.2,28,4.1,86,0,0,0,0
1,2020-08-14 13,8755.776,27.6,5.3,86,0,0,0,0
1,2020-08-14 14,8790.768,27.7,4.2,85,0,0,0,0
1,2020-08-14 15,8785.584,27.8,3.6,84,0,0,0,0
1,2020-08-14 16,8766.144,27.9,2.9,82,0,0,0,0
1,2020-08-14 17,8747.352,27.7,4,83,0,0,0,0
1,2020-08-14 18,8704.584,27.4,3.4,82,0,0,0,0
1,2020-08-14 19,8699.4,27.4,2,85,0,0,0,0
1,2020-08-14 20,8722.728,27.2,3.3,85,0,0,0,0
1,2020-08-14 21,8741.52,27,1.9,86,0,0,0,0
1,2020-08-14 22,8724.024,27.1,2.7,89,0,0,0,0
1,2020-08-14 23,8711.064,27,2.3,89,0,0,0,0
1,2020-08-15 00,8718.192,26.5,2.8,92,0,0,0,0
1,2020-08-15 01,8694.216,26.5,2.3,92,0,0,0,0
1,2020-08-15 02,8705.232,26.3,2.6,93,0,0,0,0
1,2020-08-15 03,8701.344,25.8,3.5,96,10.8,0,0,0
1,2020-08-15 04,8658.576,25.8,2.6,96,0.5,0,0,0
1,2020-08-15 05,8613.216,25.7,2.2,96,0,0,0,0
1,2020-08-15 06,8576.928,25.6,2.1,97,2.7,0,0,0
1,2020-08-15 07,8594.424,25.3,4.6,97,22.8,0,0,0
1,2020-08-15 08,8580.168,25,2,98,4.9,0,0,0
1,2020-08-15 09,8611.92,25.1,2.1,98,2.5,0,0,0
1,2020-08-15 10,8644.32,25.3,2.2,98,1.6,0,0,0
1,2020-08-15 11,8671.536,25.7,1.9,97,0.2,0,0,0
1,2020-08-15 12,8694.864,25.8,2.5,96,0,0,0,0
1,2020-08-15 13,8672.832,26,1.9,96,4.3,0,0,0
1,2020-08-15 14,8700.048,26.1,2.1,96,16.8,0,0,0
1,2020-08-15 15,8697.456,26.2,1.6,97,0.1,0,0,0
1,2020-08-15 16,8725.32,26.7,1.5,96,0.5,0,0,0
1,2020-08-15 17,8731.8,26.7,1.7,96,1,0,0,0
1,2020-08-15 18,8757.72,26.9,0.8,95,0.3,0,0,0
1,2020-08-15 19,8739.576,26.8,0.9,94,0,0,0,0
1,2020-08-15 20,8749.296,26.7,1.1,95,0,0,0,0
1,2020-08-15 21,8746.704,26.7,1.1,95,0,0,0,0
1,2020-08-15 22,8733.744,26.6,1.1,94,0,0,0,0
1,2020-08-15 23,8701.344,26.6,0.1,95,0,0,0,0
1,2020-08-16 00,8706.528,26.5,1.2,94,0,0,0,0
1,2020-08-16 01,8680.608,26.2,1.7,94,0,0,0,0
1,2020-08-16 02,8661.816,25.9,2.5,93,0,0,0,0
1,2020-08-16 03,8632.656,25.6,3.4,91,0,0,0,0
1,2020-08-16 04,8600.904,25.5,2.7,91,0,0,0,0
1,2020-08-16 05,8563.968,25.4,3.1,90,0,0,0,0
1,2020-08-16 06,8573.688,25.3,2.7,89,0,0,0,0
1,2020-08-16 07,8592.48,25.4,2.5,89,0,0,0,0
1,2020-08-16 08,8588.592,25.8,3.3,89,0,0,0,0
1,2020-08-16 09,8577.576,26,3.1,88,0,0,0,0
1,2020-08-16 10,8605.44,26.5,1.7,88,0,0,0,0
1,2020-08-16 11,8653.392,27.6,3.1,84,0,0.1,0,0
1,2020-08-16 12,8691.624,29,3.6,77,0,0.3,0,0
1,2020-08-16 13,8710.416,30.1,4,72,0,0.3,0,0
1,2020-08-16 14,8717.544,30.5,4.3,70,0,0.5,0,0
1,2020-08-16 15,8730.504,30.6,4.6,68,0,0.6,0,0
1,2020-08-16 16,8733.744,30.3,2.9,68,0,0.3,0,0
1,2020-08-16 17,8724.672,29.6,3.7,73,0,0.2,0,0
1,2020-08-16 18,8692.272,28.7,2.8,77,0,0.1,0,0
1,2020-08-16 19,8690.976,28,2.5,78,0,0,0,0
1,2020-08-16 20,8695.512,27.6,2.9,81,0,0,0,0
1,2020-08-16 21,8691.624,27.2,2.9,84,0,0,0,0
1,2020-08-16 22,8715.6,27,3.2,86,0,0,0,0
1,2020-08-16 23,8697.456,26.9,3.3,86,0,0,0,0
1,2020-08-17 00,8656.632,26.8,2.5,87,0,0,0,0
1,2020-08-17 01,8624.88,26.6,2.8,86,0,0,0,0
1,2020-08-17 02,8626.176,26.5,3,87,0,0,0,0
1,2020-08-17 03,8626.176,26.4,2.3,88,0,0,0,0
1,2020-08-17 04,8617.752,26.3,1.7,88,0,0,0,0
1,2020-08-17 05,8587.944,26.1,2.6,87,0,0,0,0
1,2020-08-17 06,8565.912,26.1,2,86,0,0,0,0
1,2020-08-17 07,8571.096,26.1,1.7,86,0,0,0,0
1,2020-08-17 08,8624.88,26.4,1.9,86,0,0,0,0
1,2020-08-17 09,8629.416,26.9,1.7,83,0,0,0,0
1,2020-08-17 10,8643.024,27.7,1.4,80,0,0.1,0,0
1,2020-08-17 11,8646.912,29.3,2.6,73,0,0.6,0,0
1,2020-08-17 12,8653.392,30.1,2.5,69,0,0.5,0,0
1,2020-08-17 13,8711.064,31.2,3.5,61,0,0.9,0,0
1,2020-08-17 14,8732.448,31.4,2.6,62,0,0.5,0,0
1,2020-08-17 15,8750.592,31.6,2.7,63,0,0.5,0,0
1,2020-08-17 16,8770.68,32.1,2.6,63,0,0.8,0,0
1,2020-08-17 17,8757.72,31.1,3.5,66,0,0.4,0,0
1,2020-08-17 18,8735.04,30.5,3.7,70,0,0.6,0,0
1,2020-08-17 19,8734.392,29.5,2.2,73,0,0.9,0,0
1,2020-08-17 20,8685.144,28.1,2.8,78,0,0,0,0
1,2020-08-17 21,8670.888,27.6,2.3,80,0,0,0,0
1,2020-08-17 22,8681.256,27.1,1.2,81,0,0,0,0
1,2020-08-17 23,8688.384,26.7,1,83,0,0,0,0
1,2020-08-18 00,8690.976,26.2,0.9,84,0,0,0,0
1,2020-08-18 01,8672.184,25.7,0.9,86,0,0,0,0
1,2020-08-18 02,8645.616,25.4,0.6,88,0,0,0,0
1,2020-08-18 03,8583.408,25,0.4,89,0,0,0,0
1,2020-08-18 04,8562.672,24.8,0.6,90,0,0,0,0
1,2020-08-18 05,8549.064,24.5,0.7,92,0,0,0,0
1,2020-08-18 06,8557.488,24.1,1.3,91,0,0,0,0
1,2020-08-18 07,8584.056,24.2,0.6,92,0,0.5,0,0
1,2020-08-18 08,8617.104,25.4,0.9,89,0,0.4,0,0
1,2020-08-18 09,8683.848,26.3,1.4,83,0,0.2,0,0
1,2020-08-18 10,8683.2,27.1,1.3,80,0,0,0,0
1,2020-08-18 11,8727.264,27.9,1.5,78,0,0.1,0,0
1,2020-08-18 12,8718.84,29,2.4,74,0,0.4,0,0
1,2020-08-18 13,8727.912,30.1,2.4,71,0,0.5,0,0
1,2020-08-18 14,8753.184,30.9,2.4,65,0,0.9,0,0
1,2020-08-18 15,8748.648,31.3,1.9,62,0,1,0,0
1,2020-08-18 16,8746.704,31.9,2.4,60,0,1,0,0
1,2020-08-18 17,8718.84,31.7,2.7,60,0,1,0,0
1,2020-08-18 18,8661.168,31,3.3,56,0,1,0,0
1,2020-08-18 19,8687.088,29.7,2.5,64,0,0.9,0,0
1,2020-08-18 20,8674.128,28.3,1.5,70,0,0,0,0
1,2020-08-18 21,8642.376,27.5,1.4,73,0,0,0,0
1,2020-08-18 22,8665.056,26.8,1.2,75,0,0,0,0
1,2020-08-18 23,8654.688,26.2,1.8,80,0,0,0,0
1,2020-08-19 00,8633.952,25.8,2,82,0,0,0,0
1,2020-08-19 01,8612.568,25.2,1.4,83,0,0,0,0
1,2020-08-19 02,8600.904,24.8,1.6,85,0,0,0,0
1,2020-08-19 03,8595.072,24.3,1.5,86,0,0,0,0
1,2020-08-19 04,8573.688,24,1.2,87,0,0,0,0
1,2020-08-19 05,8557.488,23.7,1.1,88,0,0,0,0
1,2020-08-19 06,8530.92,23.7,0.4,90,0,0,0,0
1,2020-08-19 07,8540.64,24,0.8,90,0,0,0,0
1,2020-08-19 08,8567.208,25,0.9,84,0,0.6,0,0
1,2020-08-19 09,8640.432,25.8,1.7,81,0,0.5,0,0
1,2020-08-19 10,8673.48,27.5,1.9,74,0,0.8,0,0
1,2020-08-19 11,8711.712,29.1,1.6,70,0,1,0,0
1,2020-08-19 12,8757.72,29.9,2.4,66,0,0.7,0,0
1,2020-08-19 13,8744.76,30.3,2.7,65,0,0.7,0,0
1,2020-08-19 14,8770.68,31.1,3.8,64,0,0.7,0,0
1,2020-08-19 15,8797.896,31,3.3,62,0,0.8,0,0
1,2020-08-19 16,8795.304,31,3.7,61,0,0.9,0,0
1,2020-08-19 17,8742.816,30.4,3.6,63,0,0.8,0,0
1,2020-08-19 18,8725.32,29.9,2.9,63,0,1,0,0
1,2020-08-19 19,8701.992,28.7,2.6,69,0,0.9,0,0
1,2020-08-19 20,8722.728,27.6,2.3,75,0,0,0,0
1,2020-08-19 21,8740.872,26.7,2.5,80,0,0,0,0
1,2020-08-19 22,8735.04,26.2,2.3,84,0,0,0,0
1,2020-08-19 23,8701.992,25.8,1.4,85,0,0,0,0
1,2020-08-20 00,8706.528,25.5,1.3,86,0,0,0,0
1,2020-08-20 01,8665.704,25.3,1.2,86,0,0,0,0
1,2020-08-20 02,8650.8,25.1,0.5,86,0,0,0,0
1,2020-08-20 03,8649.504,25.1,1.1,87,0,0,0,0
1,2020-08-20 04,8629.416,25,1.2,88,0,0,0,0
1,2020-08-20 05,8592.48,25.2,0.9,89,0,0,0,0
1,2020-08-20 06,8582.112,25.1,0.8,90,0,0,0,0
1,2020-08-20 07,8599.608,25.2,1.1,89,0,0,0,0
1,2020-08-20 08,8602.2,25.7,0.4,87,0,0,0,0
1,2020-08-20 09,8649.504,26.4,0.6,80,0,0,0,0
1,2020-08-20 10,8665.056,27.8,1.1,75,0,0.3,0,0
1,2020-08-20 11,8672.184,29,0.8,73,0,0.4,0,0
1,2020-08-20 12,8714.304,30.6,1.9,63,0,0.9,0,0
1,2020-08-20 13,8738.928,31.3,1.6,60,0,0.8,0,0
1,2020-08-20 14,8788.824,31.6,2.1,60,0,0.3,0,0
1,2020-08-20 15,8795.952,31.5,1.6,60,0,0,0,0
1,2020-08-20 16,8786.232,30.9,2.9,68,0,0,0,0
1,2020-08-20 17,8757.072,30.6,2.7,70,0,0.4,0,0
1,2020-08-20 18,8711.712,29.7,2.8,70,0,0,0,0
1,2020-08-20 19,8678.016,28.2,3.3,70,0,0,0,0
1,2020-08-20 20,8662.464,27.2,3.6,75,0,0,0,0
1,2020-08-20 21,8643.024,26.8,3,77,0,0,0,0
1,2020-08-20 22,8676.72,26.3,2.7,81,0,0,0,0
1,2020-08-20 23,8663.76,26.2,2.3,81,0,0,0,0
1,2020-08-21 00,8673.48,26,0.7,81,0,0,0,0
1,2020-08-21 01,8642.376,25.7,0.8,82,0,0,0,0
1,2020-08-21 02,8630.712,25.6,1.1,84,0,0,0,0
1,2020-08-21 03,8619.696,25.4,0.5,85,0,0,0,0
1,2020-08-21 04,8596.368,25.4,0.8,85,0,0,0,0
1,2020-08-21 05,8558.784,25.4,1.2,86,0,0,0,0
1,2020-08-21 06,8564.616,25.2,0.8,86,0,0,0,0
1,2020-08-21 07,8586,25.4,1.3,85,0,0,0,0
1,2020-08-21 08,8604.792,26,1.1,84,0,0,0,0
1,2020-08-21 09,8687.088,26.7,2,82,0,0,0,0
1,2020-08-21 10,8710.416,26.5,2.1,84,0,0,0,0
1,2020-08-21 11,8716.248,27.5,1.7,80,0,0,0,0
1,2020-08-21 12,8764.848,27.6,0.5,81,0.4,0,0,0
1,2020-08-21 13,8738.928,26.4,2.1,90,2.1,0,0,0
1,2020-08-21 14,8790.12,27.8,2.5,84,0,0.4,0,0
1,2020-08-21 15,8819.28,28.5,1.8,82,0,0.1,0,0
1,2020-08-21 16,8790.12,29,1.7,77,0,0.2,0,0
1,2020-08-21 17,8742.816,28.9,1.5,76,0,0.1,0,0
1,2020-08-21 18,8720.784,28.3,2.3,79,0,0,0,0
1,2020-08-21 19,8713.656,27.2,2.5,81,0,0,0,0
1,2020-08-21 20,8701.344,26.6,2.2,83,0,0,0,0
1,2020-08-21 21,8700.048,26.2,2,83,0,0,0,0
1,2020-08-21 22,8683.848,25.9,1.6,84,0,0,0,0
1,2020-08-21 23,8648.856,25.4,2.3,86,0,0,0,0
1,2020-08-22 00,8646.264,25.2,1.9,87,0,0,0,0
1,2020-08-22 01,8637.192,25,2,86,0,0,0,0
1,2020-08-22 02,8616.456,25,1.4,86,0,0,0,0
1,2020-08-22 03,8592.48,24.7,1.8,86,0,0,0,0
1,2020-08-22 04,8570.448,24.4,1.7,87,0,0,0,0
1,2020-08-22 05,8549.712,24.3,2.1,87,0,0,0,0
1,2020-08-22 06,8528.976,24.2,2.5,84,0,0,0,0
1,2020-08-22 07,8548.416,24.3,1.8,85,0,0,0,0
1,2020-08-22 08,8578.872,25,1.8,84,0,0,0,0
1,2020-08-22 09,8598.96,25.5,2.5,83,0,0,0,0
1,2020-08-22 10,8635.896,25.9,2.4,83,0,0,0,0
1,2020-08-22 11,8685.144,27,1.4,80,0,0,0,0
1,2020-08-22 12,8705.232,27.5,1.7,79,0,0,0,0
1,2020-08-22 13,8652.096,23.9,5.5,86,22.3,0,0,0
1,2020-08-22 14,8593.776,25,1.9,89,0.7,0.1,0,0
1,2020-08-22 15,8539.992,23.5,3.3,89,2.7,0,0,0
1,2020-08-22 16,8564.616,23.2,2.1,93,5.1,0,0,0
1,2020-08-22 17,8591.832,24.2,1.6,91,0.5,0.3,0,0
1,2020-08-22 18,8606.484,24.3,1.7,89,0,0.2,0,0
1,2020-08-22 19,8616.456,23.7,1.5,93,7.5,0,0,0
1,2020-08-22 20,8573.04,23.1,2.6,94,3.8,0,0,0
1,2020-08-22 21,8568.504,22.6,1.6,94,0,0,0,0
1,2020-08-22 22,8565.912,22.2,2.4,94,0,0,0,0
1,2020-08-22 23,8566.56,21.9,2.5,95,0,0,0,0
1,2020-08-23 00,8551.008,21.7,2.1,95,0,0,0,0
1,2020-08-23 01,8519.256,21.6,1.5,94,0,0,0,0
1,2020-08-23 02,8521.848,21.7,1,94,0,0,0,0
1,2020-08-23 03,8508.888,21.5,1.3,94,0,0,0,0
1,2020-08-23 04,8505.648,21.6,1.6,95,0,0,0,0
1,2020-08-23 05,8483.616,21.6,2.1,96,0,0,0,0
1,2020-08-23 06,8460.288,21.5,1.9,96,0,0,0,0
1,2020-08-23 07,8479.728,21.8,0.4,95,0,0.1,0,0
1,2020-08-23 08,8476.488,22.6,1.6,94,0,0.2,0,0
1,2020-08-23 09,8538.696,23.7,2,90,0,0.2,0,0
1,2020-08-23 10,8532.864,24.7,0.9,84,0,0.2,0,0
1,2020-08-23 11,8563.968,26.2,2.5,76,0,0.6,0,0
1,2020-08-23 12,8576.28,27.8,2.7,71,0,0.7,0,0
1,2020-08-23 13,8563.968,27.9,2.7,68,0,0.7,0,0
1,2020-08-23 14,8582.76,28.4,2.3,64,0,0.3,0,0
1,2020-08-23 15,8571.096,29.5,2.9,62,0,0.5,0,0
1,2020-08-23 16,8581.464,29.9,3.1,62,0,0.7,0,0
1,2020-08-23 17,8590.536,29.7,3.1,60,0,0.9,0,0
1,2020-08-23 18,8563.968,28.7,2.8,61,0,1,0,0
1,2020-08-23 19,8574.336,27.2,2.4,65,0,0.7,0,0
1,2020-08-23 20,8608.68,26.1,1.8,69,0,0,0,0
1,2020-08-23 21,8595.072,25.4,1.8,73,0,0,0,0
1,2020-08-23 22,8583.408,25.1,1.3,77,0,0,0,0
1,2020-08-23 23,8566.56,24.6,0.5,78,0,0,0,0
1,2020-08-24 00,8580.816,24.3,0.2,80,0,0,0,0
1,2020-08-24 01,8524.44,24.1,0.6,83,0,0,0,0
1,2020-08-24 02,8525.088,24,1.4,83,0,0,0,0
1,2020-08-24 03,8522.496,24,1.2,83,0,0,0,0
1,2020-08-24 04,8514.72,23.9,1.6,84,0,0,0,0
1,2020-08-24 05,8494.632,23.8,1.5,85,0,0,0,0
1,2020-08-24 06,8492.04,23.8,1.9,86,0,0,0,0
1,2020-08-24 07,8523.792,23.7,2,86,0,0.1,0,0
1,2020-08-24 08,8554.248,25.1,2.5,80,0,1,0,0
1,2020-08-24 09,8624.88,26.9,1.8,75,0,1,0,0
1,2020-08-24 10,8670.24,28.6,1.9,71,0,1,0,0
1,2020-08-24 11,8714.952,29.7,2.3,65,0,1,0,0
1,2020-08-24 12,8717.544,30.3,3.4,62,0,0.5,0,0
1,2020-08-24 13,8727.912,30.7,3,60,0,0.5,0,0
1,2020-08-24 14,8782.344,31.5,3.3,60,0,0.7,0,0
